Wikidata_URI	DBpedia15_URI	DBpedia16_URI
http://www.wikidata.org/entity/Q7269140	http://dbpedia.org/resource/Quarantine_the_Past:_The_Best_of_Pavement	http://dbpedia.org/resource/Quarantine_the_Past:_The_Best_of_Pavement
http://www.wikidata.org/entity/Q7273297	http://dbpedia.org/resource/R.A.P._Music	http://dbpedia.org/resource/R.A.P._Music
http://www.wikidata.org/entity/Q2252310	http://dbpedia.org/resource/Rook_(album)	http://dbpedia.org/resource/Rook_(album)
http://www.wikidata.org/entity/Q16960911	http://dbpedia.org/resource/Run_to_Ruin	http://dbpedia.org/resource/Run_to_Ruin
http://www.wikidata.org/entity/Q3953606	http://dbpedia.org/resource/Seasons_of_My_Soul	http://dbpedia.org/resource/Seasons_of_My_Soul
http://www.wikidata.org/entity/Q7523543	http://dbpedia.org/resource/Singing_Bones	http://dbpedia.org/resource/Singing_Bones
http://www.wikidata.org/entity/Q252920	http://dbpedia.org/resource/Smother_(album)	http://dbpedia.org/resource/Smother_(album)
http://www.wikidata.org/entity/Q3486944	http://dbpedia.org/resource/So_Beautiful_or_So_What	http://dbpedia.org/resource/So_Beautiful_or_So_What
http://www.wikidata.org/entity/Q1143881	http://dbpedia.org/resource/Source_Tags_&_Codes	http://dbpedia.org/resource/Source_Tags_&_Codes
http://www.wikidata.org/entity/Q568362	http://dbpedia.org/resource/Spiral_Shadow	http://dbpedia.org/resource/Spiral_Shadow
http://www.wikidata.org/entity/Q16951331	http://dbpedia.org/resource/Stay_Positive_(album)	http://dbpedia.org/resource/Stay_Positive_(album)
http://www.wikidata.org/entity/Q7622855	http://dbpedia.org/resource/Street_Halo	http://dbpedia.org/resource/Street_Halo
http://www.wikidata.org/entity/Q834332	http://dbpedia.org/resource/Supermodified_(album)	http://dbpedia.org/resource/Supermodified_(album)
http://www.wikidata.org/entity/Q2603288	http://dbpedia.org/resource/Tenacious_D_(album)	http://dbpedia.org/resource/Tenacious_D_(album)
http://www.wikidata.org/entity/Q3519739	http://dbpedia.org/resource/The_Airing_of_Grievances	http://dbpedia.org/resource/The_Airing_of_Grievances
http://www.wikidata.org/entity/Q7720506	http://dbpedia.org/resource/The_Budos_Band_III	http://dbpedia.org/resource/The_Budos_Band_III
http://www.wikidata.org/entity/Q7722332	http://dbpedia.org/resource/The_Chemistry_of_Common_Life	http://dbpedia.org/resource/The_Chemistry_of_Common_Life
http://www.wikidata.org/entity/Q3520679	http://dbpedia.org/resource/The_Drift	http://dbpedia.org/resource/The_Drift
http://www.wikidata.org/entity/Q916593	http://dbpedia.org/resource/The_Last_Broadcast_(album)	http://dbpedia.org/resource/The_Last_Broadcast_(album)
http://www.wikidata.org/entity/Q7750782	http://dbpedia.org/resource/The_Meadowlands_(album)	http://dbpedia.org/resource/The_Meadowlands_(album)
http://www.wikidata.org/entity/Q915468	http://dbpedia.org/resource/The_Soft_Bulletin	http://dbpedia.org/resource/The_Soft_Bulletin
http://www.wikidata.org/entity/Q3311777	http://dbpedia.org/resource/The_Ugly_Organ	http://dbpedia.org/resource/The_Ugly_Organ
http://www.wikidata.org/entity/Q7785934	http://dbpedia.org/resource/This_Is_Our_Science	http://dbpedia.org/resource/This_Is_Our_Science
http://www.wikidata.org/entity/Q7786237	http://dbpedia.org/resource/This_Right_Here_Is_Buck_65	http://dbpedia.org/resource/This_Right_Here_Is_Buck_65
http://www.wikidata.org/entity/Q16418	http://dbpedia.org/resource/Transatlanticism	http://dbpedia.org/resource/Transatlanticism
http://www.wikidata.org/entity/Q7858103	http://dbpedia.org/resource/Twin_Cinema	http://dbpedia.org/resource/Twin_Cinema
http://www.wikidata.org/entity/Q857793	http://dbpedia.org/resource/Veckatimest	http://dbpedia.org/resource/Veckatimest
http://www.wikidata.org/entity/Q8023894	http://dbpedia.org/resource/Wind's_Poem	http://dbpedia.org/resource/Wind's_Poem
http://www.wikidata.org/entity/Q194323	http://dbpedia.org/resource/15_Again	http://dbpedia.org/resource/15_Again
http://www.wikidata.org/entity/Q2410792	http://dbpedia.org/resource/1991_(EP)	http://dbpedia.org/resource/1991_(EP)
http://www.wikidata.org/entity/Q3602666	http://dbpedia.org/resource/A_Piece_of_What_You_Need	http://dbpedia.org/resource/A_Piece_of_What_You_Need
http://www.wikidata.org/entity/Q4659728	http://dbpedia.org/resource/A_South_Bronx_Story	http://dbpedia.org/resource/A_South_Bronx_Story
http://www.wikidata.org/entity/Q4780328	http://dbpedia.org/resource/Apollo_Kids_(album)	http://dbpedia.org/resource/Apollo_Kids_(album)
http://www.wikidata.org/entity/Q4876389	http://dbpedia.org/resource/Bear_Creek_(album)	http://dbpedia.org/resource/Bear_Creek_(album)
http://www.wikidata.org/entity/Q813457	http://dbpedia.org/resource/Beauty_&_Crime	http://dbpedia.org/resource/Beauty_&_Crime
http://www.wikidata.org/entity/Q4920474	http://dbpedia.org/resource/Black_Cadillac	http://dbpedia.org/resource/Black_Cadillac
http://www.wikidata.org/entity/Q584194	http://dbpedia.org/resource/Blood_Money_(Tom_Waits_album)	http://dbpedia.org/resource/Blood_Money_(Tom_Waits_album)
http://www.wikidata.org/entity/Q4928951	http://dbpedia.org/resource/Blue_Cathedral	http://dbpedia.org/resource/Blue_Cathedral
http://www.wikidata.org/entity/Q4950632	http://dbpedia.org/resource/Bow_Down_to_the_Exit_Sign	http://dbpedia.org/resource/Bow_Down_to_the_Exit_Sign
http://www.wikidata.org/entity/Q1048456	http://dbpedia.org/resource/Cast_of_Thousands	http://dbpedia.org/resource/Cast_of_Thousands
http://www.wikidata.org/entity/Q859395	http://dbpedia.org/resource/Central_Reservation_(album)	http://dbpedia.org/resource/Central_Reservation_(album)
http://www.wikidata.org/entity/Q966629	http://dbpedia.org/resource/Clap_Your_Hands_Say_Yeah_(album)	http://dbpedia.org/resource/Clap_Your_Hands_Say_Yeah_(album)
http://www.wikidata.org/entity/Q5138826	http://dbpedia.org/resource/Cobblestone_Runway	http://dbpedia.org/resource/Cobblestone_Runway
http://www.wikidata.org/entity/Q5168567	http://dbpedia.org/resource/Copia_(album)	http://dbpedia.org/resource/Copia_(album)
http://www.wikidata.org/entity/Q2996922	http://dbpedia.org/resource/Coquelicot_Asleep_in_the_Poppies:_A_Variety_of_Whimsical_Verse	http://dbpedia.org/resource/Coquelicot_Asleep_in_the_Poppies:_A_Variety_of_Whimsical_Verse
http://www.wikidata.org/entity/Q5223189	http://dbpedia.org/resource/Dark_Days/Light_Years	http://dbpedia.org/resource/Dark_Days/Light_Years
http://www.wikidata.org/entity/Q5291548	http://dbpedia.org/resource/Don't_Do_Anything	http://dbpedia.org/resource/Don't_Do_Anything
http://www.wikidata.org/entity/Q5304300	http://dbpedia.org/resource/Dr._No's_Ethiopium	http://dbpedia.org/resource/Dr._No's_Ethiopium
http://www.wikidata.org/entity/Q3031835	http://dbpedia.org/resource/Electric_Dirt	http://dbpedia.org/resource/Electric_Dirt
http://www.wikidata.org/entity/Q1617282	http://dbpedia.org/resource/Extraordinary_Machine	http://dbpedia.org/resource/Extraordinary_Machine
http://www.wikidata.org/entity/Q1394445	http://dbpedia.org/resource/Fall_Be_Kind	http://dbpedia.org/resource/Fall_Be_Kind
http://www.wikidata.org/entity/Q1400975	http://dbpedia.org/resource/Feels	http://dbpedia.org/resource/Feels
http://www.wikidata.org/entity/Q5505650	http://dbpedia.org/resource/From_the_Forest_to_the_Sea	http://dbpedia.org/resource/From_the_Forest_to_the_Sea
http://www.wikidata.org/entity/Q2370606	http://dbpedia.org/resource/Ga_Ga_Ga_Ga_Ga	http://dbpedia.org/resource/Ga_Ga_Ga_Ga_Ga
http://www.wikidata.org/entity/Q1503114	http://dbpedia.org/resource/Geogaddi	http://dbpedia.org/resource/Geogaddi
http://www.wikidata.org/entity/Q5554056	http://dbpedia.org/resource/Get_Off_on_the_Pain	http://dbpedia.org/resource/Get_Off_on_the_Pain
http://www.wikidata.org/entity/Q5557442	http://dbpedia.org/resource/Ghosts_of_the_Great_Highway	http://dbpedia.org/resource/Ghosts_of_the_Great_Highway
http://www.wikidata.org/entity/Q5562714	http://dbpedia.org/resource/Gimme_Fiction	http://dbpedia.org/resource/Gimme_Fiction
http://www.wikidata.org/entity/Q13034702	http://dbpedia.org/resource/Hell_on_Heels	http://dbpedia.org/resource/Hell_on_Heels
http://www.wikidata.org/entity/Q3796627	http://dbpedia.org/resource/Imidiwan	http://dbpedia.org/resource/Imidiwan
http://www.wikidata.org/entity/Q2549070	http://dbpedia.org/resource/Ire_Works	http://dbpedia.org/resource/Ire_Works
http://www.wikidata.org/entity/Q1728779	http://dbpedia.org/resource/Kaputt_(album)	http://dbpedia.org/resource/Kaputt_(album)
http://www.wikidata.org/entity/Q6531501	http://dbpedia.org/resource/Lesser_Matters	http://dbpedia.org/resource/Lesser_Matters
http://www.wikidata.org/entity/Q920503	http://dbpedia.org/resource/Lift_Your_Skinny_Fists_Like_Antennas_to_Heaven	http://dbpedia.org/resource/Lift_Your_Skinny_Fists_Like_Antennas_to_Heaven
http://www.wikidata.org/entity/Q3259840	http://dbpedia.org/resource/Lost_and_Safe	http://dbpedia.org/resource/Lost_and_Safe
http://www.wikidata.org/entity/Q9028412	http://dbpedia.org/resource/Mar_Dulce_(album)	http://dbpedia.org/resource/Mar_Dulce_(album)
http://www.wikidata.org/entity/Q6888551	http://dbpedia.org/resource/Modern_Apprentice	http://dbpedia.org/resource/Modern_Apprentice
http://www.wikidata.org/entity/Q3327714	http://dbpedia.org/resource/Multiply_Additions	http://dbpedia.org/resource/Multiply_Additions
http://www.wikidata.org/entity/Q6944750	http://dbpedia.org/resource/Mwng	http://dbpedia.org/resource/Mwng
http://www.wikidata.org/entity/Q568806	http://dbpedia.org/resource/Nixon_(album)	http://dbpedia.org/resource/Nixon_(album)
http://www.wikidata.org/entity/Q7072784	http://dbpedia.org/resource/ONoffON	http://dbpedia.org/resource/ONoffON
http://www.wikidata.org/entity/Q7084815	http://dbpedia.org/resource/Old_Ramon	http://dbpedia.org/resource/Old_Ramon
http://www.wikidata.org/entity/Q3887446	http://dbpedia.org/resource/Our_Endless_Numbered_Days	http://dbpedia.org/resource/Our_Endless_Numbered_Days
http://www.wikidata.org/entity/Q7229077	http://dbpedia.org/resource/Pop_Tune	http://dbpedia.org/resource/Pop_Tune
http://www.wikidata.org/entity/Q7387303	http://dbpedia.org/resource/S.T.R.E.E.T._D.A.D.	http://dbpedia.org/resource/S.T.R.E.E.T._D.A.D.
http://www.wikidata.org/entity/Q7443165	http://dbpedia.org/resource/Second_Chance_(album)	http://dbpedia.org/resource/Second_Chance_(album)
http://www.wikidata.org/entity/Q261055	http://dbpedia.org/resource/Serena_Maneesh_(album)	http://dbpedia.org/resource/Serena_Maneesh_(album)
http://www.wikidata.org/entity/Q7560323	http://dbpedia.org/resource/Sometimes_the_Blues_Is_Just_a_Passing_Bird	http://dbpedia.org/resource/Sometimes_the_Blues_Is_Just_a_Passing_Bird
http://www.wikidata.org/entity/Q7632416	http://dbpedia.org/resource/Suburbia_I've_Given_You_All_and_Now_I'm_Nothing	http://dbpedia.org/resource/Suburbia_I've_Given_You_All_and_Now_I'm_Nothing
	http://dbpedia.org/resource/Sugar_Mountain_-_Live_at_Canterbury_House_1968	http://dbpedia.org/resource/Sugar_Mountain_%E2%80%93_Live_at_Canterbury_House_1968
http://www.wikidata.org/entity/Q1330456	http://dbpedia.org/resource/Takk...	http://dbpedia.org/resource/Takk...
http://www.wikidata.org/entity/Q7686566	http://dbpedia.org/resource/Tarot_Sport	http://dbpedia.org/resource/Tarot_Sport
http://www.wikidata.org/entity/Q7699324	http://dbpedia.org/resource/Ten_Stories	http://dbpedia.org/resource/Ten_Stories
http://www.wikidata.org/entity/Q1417942	http://dbpedia.org/resource/Tha_Carter_III	http://dbpedia.org/resource/Tha_Carter_III
http://www.wikidata.org/entity/Q10695401	http://dbpedia.org/resource/The_Beginning_Stages_of...	http://dbpedia.org/resource/The_Beginning_Stages_of...
http://www.wikidata.org/entity/Q3986037	http://dbpedia.org/resource/The_Body,_the_Blood,_the_Machine	http://dbpedia.org/resource/The_Body,_the_Blood,_the_Machine
http://www.wikidata.org/entity/Q1644314	http://dbpedia.org/resource/The_Crane_Wife	http://dbpedia.org/resource/The_Crane_Wife
http://www.wikidata.org/entity/Q976413	http://dbpedia.org/resource/The_Evening_of_My_Best_Day	http://dbpedia.org/resource/The_Evening_of_My_Best_Day
http://www.wikidata.org/entity/Q7733972	http://dbpedia.org/resource/The_Fine_Art_of_Self_Destruction	http://dbpedia.org/resource/The_Fine_Art_of_Self_Destruction
http://www.wikidata.org/entity/Q6581895	http://dbpedia.org/resource/The_Pretty_Toney_Album	http://dbpedia.org/resource/The_Pretty_Toney_Album
http://www.wikidata.org/entity/Q7761726	http://dbpedia.org/resource/The_Royal_Society_(album)	http://dbpedia.org/resource/The_Royal_Society_(album)
http://www.wikidata.org/entity/Q3989237	http://dbpedia.org/resource/The_Shepherd's_Dog	http://dbpedia.org/resource/The_Shepherd's_Dog
http://www.wikidata.org/entity/Q7764895	http://dbpedia.org/resource/The_Smell_of_Our_Own	http://dbpedia.org/resource/The_Smell_of_Our_Own
http://www.wikidata.org/entity/Q7772751	http://dbpedia.org/resource/The_Violet_Hour_(album)	http://dbpedia.org/resource/The_Violet_Hour_(album)
http://www.wikidata.org/entity/Q7783427	http://dbpedia.org/resource/These_Were_the_Earlies	http://dbpedia.org/resource/These_Were_the_Earlies
http://www.wikidata.org/entity/Q2620579	http://dbpedia.org/resource/This_Is_Happening	http://dbpedia.org/resource/This_Is_Happening
http://www.wikidata.org/entity/Q7836919	http://dbpedia.org/resource/Treats_(album)	http://dbpedia.org/resource/Treats_(album)
http://www.wikidata.org/entity/Q17145507	http://dbpedia.org/resource/Tronic	http://dbpedia.org/resource/Tronic
http://www.wikidata.org/entity/Q1304467	http://dbpedia.org/resource/UGK_4_Life	http://dbpedia.org/resource/UGK_4_Life
http://www.wikidata.org/entity/Q1539974	http://dbpedia.org/resource/Veni_Vidi_Vicious	http://dbpedia.org/resource/Veni_Vidi_Vicious
http://www.wikidata.org/entity/Q3854963	http://dbpedia.org/resource/Wake_Up_the_Nation	http://dbpedia.org/resource/Wake_Up_the_Nation
http://www.wikidata.org/entity/Q1934974	http://dbpedia.org/resource/We_Love_Life	http://dbpedia.org/resource/We_Love_Life
http://www.wikidata.org/entity/Q8026264	http://dbpedia.org/resource/Winter_Hymn_Country_Hymn_Secret_Hymn	http://dbpedia.org/resource/Winter_Hymn_Country_Hymn_Secret_Hymn
http://www.wikidata.org/entity/Q8054913	http://dbpedia.org/resource/Yonder_Is_the_Clock	http://dbpedia.org/resource/Yonder_Is_the_Clock
http://www.wikidata.org/entity/Q915815	http://dbpedia.org/resource/Yoshimi_Battles_the_Pink_Robots	http://dbpedia.org/resource/Yoshimi_Battles_the_Pink_Robots
http://www.wikidata.org/entity/Q4655586	http://dbpedia.org/resource/A_Boot_and_a_Shoe	http://dbpedia.org/resource/A_Boot_and_a_Shoe
http://www.wikidata.org/entity/Q2455341	http://dbpedia.org/resource/American_Gangster_(album)	http://dbpedia.org/resource/American_Gangster_(album)
http://www.wikidata.org/entity/Q568541	http://dbpedia.org/resource/Andorra_(album)	http://dbpedia.org/resource/Andorra_(album)
http://www.wikidata.org/entity/Q2858487	http://dbpedia.org/resource/Apologies_to_the_Queen_Mary	http://dbpedia.org/resource/Apologies_to_the_Queen_Mary
http://www.wikidata.org/entity/Q2882429	http://dbpedia.org/resource/Bang_Bang_Rock_&_Roll	http://dbpedia.org/resource/Bang_Bang_Rock_&_Roll
http://www.wikidata.org/entity/Q4922092	http://dbpedia.org/resource/Black_Up	http://dbpedia.org/resource/Black_Up
http://www.wikidata.org/entity/Q1765505	http://dbpedia.org/resource/Blackjazz	http://dbpedia.org/resource/Blackjazz
http://www.wikidata.org/entity/Q4929873	http://dbpedia.org/resource/Blue_Sky_Noise	http://dbpedia.org/resource/Blue_Sky_Noise
http://www.wikidata.org/entity/Q4967432	http://dbpedia.org/resource/Bright_Ideas	http://dbpedia.org/resource/Bright_Ideas
http://www.wikidata.org/entity/Q4967523	http://dbpedia.org/resource/Brighter_Than_Creation's_Dark	http://dbpedia.org/resource/Brighter_Than_Creation's_Dark
http://www.wikidata.org/entity/Q3658302	http://dbpedia.org/resource/Carboniferous_(album)	http://dbpedia.org/resource/Carboniferous_(album)
http://www.wikidata.org/entity/Q756219	http://dbpedia.org/resource/Celebration_Rock	http://dbpedia.org/resource/Celebration_Rock
http://www.wikidata.org/entity/Q5090427	http://dbpedia.org/resource/Chemical_Warfare_(album)	http://dbpedia.org/resource/Chemical_Warfare_(album)
http://www.wikidata.org/entity/Q5151362	http://dbpedia.org/resource/Come_to_Where_I'm_From	http://dbpedia.org/resource/Come_to_Where_I'm_From
http://www.wikidata.org/entity/Q5165841	http://dbpedia.org/resource/Control_System	http://dbpedia.org/resource/Control_System
http://www.wikidata.org/entity/Q1809884	http://dbpedia.org/resource/Escondida_(album)	http://dbpedia.org/resource/Escondida_(album)
http://www.wikidata.org/entity/Q5422788	http://dbpedia.org/resource/Eyes_&_Nines	http://dbpedia.org/resource/Eyes_&_Nines
http://www.wikidata.org/entity/Q3738512	http://dbpedia.org/resource/Faking_the_Books	http://dbpedia.org/resource/Faking_the_Books
http://www.wikidata.org/entity/Q5469365	http://dbpedia.org/resource/Forever_Abomination	http://dbpedia.org/resource/Forever_Abomination
http://www.wikidata.org/entity/Q3749146	http://dbpedia.org/resource/Four_the_Record	http://dbpedia.org/resource/Four_the_Record
http://www.wikidata.org/entity/Q3060907	http://dbpedia.org/resource/Game_Theory_(album)	http://dbpedia.org/resource/Game_Theory_(album)
http://www.wikidata.org/entity/Q2415386	http://dbpedia.org/resource/Good_News_for_People_Who_Love_Bad_News	http://dbpedia.org/resource/Good_News_for_People_Who_Love_Bad_News
http://www.wikidata.org/entity/Q1941202	http://dbpedia.org/resource/Grinderman_2	http://dbpedia.org/resource/Grinderman_2
http://www.wikidata.org/entity/Q5659335	http://dbpedia.org/resource/Harmonicraft	http://dbpedia.org/resource/Harmonicraft
http://www.wikidata.org/entity/Q1607712	http://dbpedia.org/resource/Her_Majesty_the_Decemberists	http://dbpedia.org/resource/Her_Majesty_the_Decemberists
http://www.wikidata.org/entity/Q1933719	http://dbpedia.org/resource/Hot_Sauce_Committee_Part_Two	http://dbpedia.org/resource/Hot_Sauce_Committee_Part_Two
http://www.wikidata.org/entity/Q5976053	http://dbpedia.org/resource/I_Am_Shelby_Lynne	http://dbpedia.org/resource/I_Am_Shelby_Lynne
http://www.wikidata.org/entity/Q5988828	http://dbpedia.org/resource/Idiology	http://dbpedia.org/resource/Idiology
http://www.wikidata.org/entity/Q16994733	http://dbpedia.org/resource/Ill_Manors_(album)	http://dbpedia.org/resource/Ill_Manors_(album)
http://www.wikidata.org/entity/Q6085939	http://dbpedia.org/resource/Isolation_Drills	http://dbpedia.org/resource/Isolation_Drills
